id_panorama,nombre,edad
78949,Emilio Rosario Quiñones,72
78949,Gilberto Delacrúz Valencia,90
78949,Sra. Laura Bueno Laboy,68
,Sta. Ignacio Vera Véliz,4
,Cecilia Duran Ozuna,40
78952,Ana Romo Contreras,94
78952,Octavio Ponce Ruiz,102
78952,Sr. Tomás Torres Herrera,108
78952,Ana Santiago Escobar,55
78952,Sta. Sancho Hurtado Ochoa,81
78952,Elsa Elizondo Escamilla,70
78952,Octavio Menéndez Linares,
78952,Homero Rentería Garibay,15
78953,Andrés Naranjo Badillo,30
78953,Felipe Carreón Altamirano,86
78953,Alicia Navarro Barrientos,14
78953,Homero Serrato Alfaro,25
78953,Marilu Granado Cornejo,20
78953,,109
78953,Claudia Urrutia Meraz,-102
,Antonio Almanza Villareal,74
78954,Sta. Mónica Reséndez Villaseñor,
78954,Ana Valencia Núñez,
78954,Jacobo Martínez Domínquez,-109
,Antonia Olmos Jasso,27
78955,Francisco Rodarte Ávila,
78958,Ester Cavazos Mascareñas,17
78958,Graciela Barrios Barajas,18
78958,José Emilio Contreras Collado,21
78958,Miguel Ángel Aranda Collado,92
78958,Jerónimo Bueno Varela,22
78958,Javier Colunga Reynoso,79
,Sta. Benito Gallegos Castellanos,40
78958,Susana Soto Roldán,20
78959,Rosa Fonseca Ávalos,98
78959,José Eduardo Guzmán Luna,26
78959,Sra. Florencia Miranda Rubio,14
78959,Diego Adorno Rodrígez,30
78959,Lourdes Reyes Montes,50
78959,Sr. Ramón Saucedo Hernandes,59
78959,Adán Alvarez Ávalos,19
78959,Ricardo Loya Castañeda,-64
78960,David Ontiveros Olivo,-53
,Isabela Castillo Rodrígez,101
78960,Lorenzo Botello Vargas,-29
78961,,84
78961,Sta. José Eduardo Samaniego Luna,7
78961,Andrés Viera Paredes,40
78961,,40
78961,Daniel Casillas Carrasco,107
,Luis Rocha Rivero,43
78961,Verónica Garibay Rocha,-22
78961,Irene Alarcón Yáñez,101
78962,María Luisa Vela Rivero,-35
78962,Vicente Garza Maya,-42
78962,Marilu Maestas Roybal,
78963,Sta. Elsa Nájera Amador,
78963,Mónica Duran Barraza,-10
78967,Rosalia Anaya Valencia,-51
78967,,5
78968,Sra. Lucas Barreto Tejada,75
78968,Dorotea Meza Valverde,6
78968,Alejandra Alicea Macías,29
78968,Ignacio Orozco Centeno,-27
78968,Ricardo Valle Prieto,18
78968,Sta. Adela Rivas Pabón,56
,Jaime Hurtado Arce,19
78968,Luisa Orosco Naranjo,21
78968,Sra. Pedro Abrego Caraballo,
78968,,99
78969,Manuela Zayas Fernández,35
78969,Alicia Orta Gamez,90
78969,Rafael Cisneros Contreras,54
78969,Sra. José Eduardo Villaseñor Terán,61
78969,Virginia Chávez Sánchez,107
78969,David Delafuente Fernández,95
78969,Guadalupe Galarza Molina,-67
78969,Sra. Lola Cotto Rincón,63
78969,Ariadna Archuleta Rosado,38
78969,Ricardo Díaz Abrego,15
78970,Bernardo Escobedo Prieto,80
78970,Verónica Montalvo Bueno,94
78970,Óscar Pichardo Fernández,8
78970,Sra. Benito Gurule Valentín,32
78970,Mónica Ballesteros Rangel,85
78970,Yolanda Huerta Solorio,
78970,Miguel Arroyo Gastélum,80
,José Marrero Arteaga,63
78970,Sta. Laura Mendoza Quintanilla,75
78970,Guillermo Medrano Sosa,3
78971,Sr. Ángela Olivas Pichardo,
78979,Santiago Fernández Malave,-38
,Teresa Figueroa Gallegos,69
78980,Sr. Ricardo Leyva Aponte,53
78980,Rocio Valadez Carrasquillo,109
78981,Sr. Ester Casanova Rojo,79
78981,Julio César Niño Jiménez,87
78981,Rebeca Meraz Casillas,78
78985,Sta. Jerónimo Abeyta Medrano,60
78985,Alberto Ureña Bravo,93
78985,,35
78986,Sra. Alfredo Segura Centeno,-59
78987,,43
78988,Gloria García Vigil,52
78988,Ana Luisa Cavazos Riojas,94
78988,Sr. Catalina Sanabria Puga,82
78991,,100
78991,Rosalia Valdés Mesa,58
78991,Florencia Castellanos Arguello,49
78992,Sta. Gabriel Baca Contreras,-107
78992,Raúl Campos Paredes,51
78992,Sr. Magdalena Reyes Matías,34
78993,Diego Trejo Gamboa,14
78993,Ana Palacios Castillo,88
78993,Julia Gómez Ramos,34
78994,Sra. Laura Aragón Lomeli,-65
79007,Cristina Báez Collazo,-47
79007,,30
79008,Lucas Ayala Velasco,48
79008,Sra. Verónica Arias Soria,29
79008,Rubén Pizarro Ochoa,17
79008,Ramiro Reynoso Guajardo,22
,,
,,
79008,Benito Montemayor Girón,28
79008,Francisco Alanis Cabán,84
79008,Jorge Delagarza Carreón,51
79009,Rodrigo Zamora Portillo,-51
79009,,44
79009,Sr. Elena Maestas Curiel,53
79009,Leticia Lomeli Briseño,50
79009,Emilia Ocasio Guevara,52
79009,Irene Bueno Roldán,75
,Alfonso Hurtado Cruz,66
79010,Norma Frías Bernal,
79014,Vicente Valle Mayorga,
79015,Felipe Miramontes Haro,37
79015,Guadalupe Vera Guerra,60
79015,Sofia Martínez Rojo,71
79015,Elsa Peña Zambrano,39
,Claudio Pizarro Fierro,62
79015,Tomás Saucedo Rosales,100
79015,Timoteo Gallardo Lerma,48
,,
79016,,
79019,,56
79020,,107
79020,Alicia Llamas Cabrera,
79020,Elvira Pagan Badillo,56
,Ana María Agosto Alicea,54
79020,Sra. Jorge Baca Griego,89
79020,Sancho Varela Hidalgo,73
79020,Jerónimo Paredes Rosales,29
79021,Teresa Guevara Henríquez,
79021,Marilu Valdez Marroquín,-90
79021,,54
,Mateo Briones Carbajal,35
79022,Carlos Quiñónez Marín,21
79022,Gonzalo Apodaca Vanegas,83
79022,Cristina Rascón Ceja,102
79022,Rafael Díaz Zaragoza,84
79022,Irene Juárez Calderón,29
79022,Alfredo Chavarría Oquendo,67
79022,Mayte Carrasco Moreno,40
79025,Ricardo Duarte Acuña,8
79025,Marilu Beltrán Armas,48
79025,Sta. Pedro Olivo Muro,109
,Hugo Domínquez Marín,95
79025,Salvador Fernández Roldán,90
79025,Barbara Barajas Gurule,81
79025,Diana Noriega Garibay,56
,José María Vela Araña,94
79026,Vicente Anaya Carrera,17
,Salvador Palomino Villagómez,
79026,Sra. Silvia Cardenas Salgado,37
79026,Amalia Mercado Niño,57
79026,Bernardo Rosado Figueroa,83
79026,Sta. José Carrasquillo Ballesteros,
79026,Hernán Munguía Laboy,98
79026,Sta. Jaime Barajas Rodarte,
,Esteban Cabrera Acevedo,50
79027,Sr. Teresa Godoy Viera,
,Mariana Saavedra Barela,42
,Dolores Maestas Reynoso,56
79030,,
79030,Rafael Anaya Tórrez,11
,Cristobal González Sanches,37
79030,Rubén Vásquez Esquibel,-109
79030,Samuel Naranjo Melgar,67
79030,Josefina Polanco Vergara,
79030,Rodrigo Jaime Páez,38
79030,Rosario Zambrano Sauceda,58
,Emilia Treviño Rodríguez,94
79033,Jorge Luis Guillen Moya,108
79033,Sra. Ignacio Moreno Gonzales,43
79033,Julio Portillo Rico,-53
79033,Martín Meza Manzanares,59
79033,Micaela Zapata Franco,27
79033,Concepción Vela Alonzo,104
79033,Teresa Correa Partida,28
79034,,23
79034,,
79034,Sta. Marisol Peña Botello,26
79034,Barbara Sevilla Alonso,79
79034,Jerónimo Contreras Alcántar,76
79034,Lola Rolón Ramírez,
79034,Nicolás Colón Carbajal,33
79034,Florencia Santillán Perales,64
79035,,13
79035,,88
79035,Sr. Ángela Ibarra Ávila,-12
,Sta. Andrea Huerta Valenzuela,50
79035,Ernesto Leiva Quiroz,
79040,Andrés Orta Guzmán,90
79040,Luisa Menéndez Pulido,46
79040,Mariano Lucero Benítez,7
79041,,85
79042,Concepción Bernal Murillo,47
79042,Lucas Mata Fonseca,82
79042,Alfredo Orellana Serna,95
,Concepción Barrientos Alaniz,83
79049,Carlos Romo Alarcón,-56
79050,Sr. Ignacio Toledo Ruiz,-57
79051,María Cristina Jasso Galindo,10
79051,Óscar Mares Véliz,-74
79051,Isabel Pineda Villalpando,-71
79052,,69
79058,Sta. Ana Luisa Palomo Palomo,
79058,Gabriel Delvalle Quintana,9
79058,José Alcántar Lozano,-76
79058,,34
79058,Cristobal Ortiz Abeyta,90
79058,Rodrigo Ulibarri Cazares,101
79059,Silvia Granados Caraballo,-31
79059,,10
,Sra. Florencia Contreras Sáenz,19
79060,,58
79060,Sra. Lola Meraz Montañez,29
79060,Teresa Tejada Santana,8
79060,Sancho Gaona Carmona,56
79060,Sr. Irene Aranda Meraz,12
79060,Marco Antonio Lovato Carmona,96
79066,Sra. José Luis Cotto Medina,69
79069,Andrés Rojas Barraza,70
79069,Antonia Galarza Espinal,107
79069,Inés Palomino Arteaga,63
79069,Pablo Ibarra Rincón,108
79069,Benjamín Marín Valadez,38
79069,Raquel Campos Elizondo,84
79069,Emilia Lerma Olivares,21
79069,Gonzalo Segura Almaraz,4
79072,,102
,María José Carbajal Gómez,106
79077,,83
79077,,15
79077,,10
79083,Isabela Pedroza Luna,106
79084,Virginia Sánchez Castillo,80
79085,Sra. Lorenzo Calvillo Carrion,43
,,
79089,Jaime Ponce Tafoya,22
79091,Timoteo Casanova Aponte,11
79092,Francisco Quesada Romero,40
79100,Ángela Irizarry Caraballo,78
79103,Patricia Abreu Garibay,
79103,,9
79103,María Cristina Meraz Mireles,-86
79104,Eduardo Heredia Muro,59
79104,Dorotea Duarte Carrasquillo,22
79104,,35
79104,Pablo Cruz Santiago,
79104,Sta. Clemente Centeno Atencio,16
79104,Amalia Amador Matías,50
79104,Lorenzo Limón Polanco,7
79104,Patricia Castellanos Sánchez,66
79104,,16
79105,Sta. Lourdes Lucero Ruelas,72
79105,Juan Carlos Tamez Noriega,23
79105,Armando Ureña Loera,106
79105,Guillermo Hidalgo Cepeda,25
79105,Martín Delafuente Fuentes,101
79105,Jerónimo Viera Romero,
79105,Andrés Alonso Arroyo,8
79105,Ana Padrón Ayala,53
79105,Magdalena Carvajal Collazo,84
79108,Lucas Villanueva Soliz,
79108,Luz Cordero Segura,50
79108,Sra. Gilberto Herrera Sisneros,62
79108,Clemente Vera Cervantes,6
79108,Lola Flórez Cabán,
79108,Dolores Martínez Navarrete,30
79108,Natalia Arevalo Abeyta,58
79108,Natalia Curiel Pérez,5
79108,Susana Perales Guillen,26
,Marta Coronado Olivas,81
79109,Juan Franco Barrios,48
79109,Gloria Padilla Ochoa,
79109,Mariana Pedroza Bañuelos,88
79109,Patricia Aguilera Cabán,45
79109,Juan de Anda Cardona,
79109,Ana Luisa Colón Pulido,29
79109,Fernando Valles Garza,102
79109,Juan Carlos Santillán Alemán,74
79112,Sta. Antonio Lomeli Zarate,-51
,Sta. Elvira Delagarza Mercado,48
79112,Sta. Ramón Tórrez Arenas,-44
79112,,32
79113,Agustín Paredes Suárez,
79113,Gabriel Luevano Cazares,
79114,Sra. Germán Terrazas Armas,-45
79119,Gabriela Valdivia Trejo,
,Sr. Caridad Madrid Partida,52
,Cristian Alarcón Mora,
79120,Inés Granado Alvarez,37
79120,Juan Carlos Nevárez Alvarez,36
79120,Pablo Garica Reyes,27
,Anita Candelaria Reyes,95
79120,Fernando Muñiz Zepeda,100
79120,Andrés Almonte Jimínez,68
,Julia Perea Marín,-52
79120,María del Carmen Nazario Arenas,93
79120,Carolina Amador León,64
79121,Samuel Castellanos Mata,53
79121,Bernardo Duarte Valle,16
79121,Dolores Mena Preciado,64
79121,Patricia Padrón Domínquez,48
79121,Rocio Olivas Carranza,20
79121,Rosa Armenta Gallardo,84
79121,Leonor Corrales Ayala,15
79121,Raúl Barrera Rodarte,29
79121,Alejandro García Piña,55
79122,,103
,Teresa Madrid Ramírez,58
79123,Gregorio Chapa Orosco,
,Alejandro Menéndez Marroquín,70
79124,,28
79124,Lucia Ayala Mora,
79124,Miguel Mireles Gastélum,
79127,Germán Castillo Ulibarri,19
79127,Rosario Salcido Tamayo,-72
79127,Sra. Ricardo Torres Villagómez,6
79127,Rocio Irizarry Gonzales,79
79127,Sta. Lourdes Arriaga Garza,64
79127,Benito Zaragoza Anaya,-83
79127,Norma Tamez Partida,14
79127,Mariano Castellanos Arce,55
79127,Dorotea Trejo Quezada,60
,Jorge Calvillo Lucero,64
79129,,85
79133,,79
79133,Sr. Sara Pérez Trujillo,
79133,Lorena Ávila Cedillo,110
79133,Antonio Rosales Acosta,66
79133,Ariadna Mascareñas Salazar,83
79133,,57
79133,Emilia Cedillo Villalobos,48
79133,Sofia Alva Abrego,84
79133,Esteban Dávila Riojas,88
79133,Lorena Alcántar Terán,75
79134,Sr. Lucia Valladares Borrego,-101
79134,Francisca Villareal Olvera,64
79134,Rosario Vega Robledo,
,Magdalena Granados Rodarte,99
79134,José María Rodríguez Delafuente,71
79134,Sta. Elisa Urbina Velásquez,52
79134,Carolina Sarabia Araña,47
79134,Gabriela Barrios Delacrúz,107
79134,Rodrigo de Jesús Rangel,83
79134,Sta. Natalia Bahena Delagarza,5
79162,Sra. Raúl Bonilla Díaz,66
79140,,6
79140,Sr. Rafael Carvajal Macías,
79140,,
79141,Sra. Gustavo Robledo Meraz,
79141,,65
79141,Lorena Cuellar Delgado,35
79141,Rocio Vallejo Feliciano,38
79141,Elvira Alcaraz Camacho,30
79141,Felipe Santillán Villa,49
79141,Joaquín Zepeda Gollum,102
,Sr. Cristian Guerra Laureano,46
79143,Rebeca Girón Portillo,15
79143,Sra. Hernán Benavídez Manzanares,87
79143,Esteban Berríos Alonso,92
,Sr. Salvador Verdugo Parra,27
79143,Estela Anguiano Abeyta,50
79143,Adriana Toledo Abeyta,10
79143,Sta. Andrea Zamora Ontiveros,39
79143,Jaime Griego Galarza,57
79147,Jorge Aguayo Loya,51
79147,Elisa Menéndez Rosales,40
79147,Luz Mascareñas Roque,73
79147,Samuel Hernández Campos,83
79147,Sr. David Trujillo Rendón,106
79147,Clara Deleón Concepción,-43
79147,Andrés Sanabria Galindo,68
79147,Juan Carlos Olivera Pulido,60
79147,María Fajardo Molina,98
,Sta. Federico Aragón Hidalgo,79
79148,Dolores Ramón Escobar,22
79148,Hernán Esquibel Barrios,8
79148,Sta. Antonio Carvajal Morales,92
79148,Gabriel Loera Ortega,76
79148,Rodrigo Maya Gamez,105
,Teodoro Varela Arriaga,92
79148,,
79148,Homero Abrego Velasco,48
79148,Hernán Molina Garza,11
79148,Juan Carlos Alaniz Salazar,
79149,Diego Polanco Menchaca,-74
79149,Jesús Varela Preciado,
79150,,10
79157,Sr. Ester Manzanares Muro,
79158,José Eduardo Archuleta Baca,81
79159,María Elena Padrón Guerra,10
79168,Sr. Lourdes Ortiz Leyva,44
79169,Rafael Rangel Gollum,47
79170,,
79172,Samuel Avilés Sauceda,4
,Juan Carlos Alcántar Yáñez,15
79178,Sofia Munguía Rodrígez,37
79178,,21
79178,Marisol Gaytán Arellano,16
79178,Patricio Ávalos Alonzo,84
79178,Sra. Rosa Espinosa Meraz,91
79178,Sr. Guadalupe Vargas Otero,11
79183,Óscar Amaya Banda,-12
79184,Rafael Moreno Rolón,-94
,Tomás Ochoa Ortiz,9
79184,Andrés Rael Baeza,79
79184,Anita Guevara Velázquez,99
,Sr. Juana Crespo Ríos,71
79186,José María Barrientos Alvarado,14
79186,Marco Antonio Preciado Zambrano,103
79186,Dorotea Santillán Torres,108
79186,Jesús Treviño Benítez,70
,Óscar Ornelas Estévez,90
79187,Carlos Oquendo Santacruz,
79194,Lorena Melgar Jaramillo,79
79194,Sr. Elisa Adame Saldaña,-82
79195,Clara Tafoya Rojas,16
79195,Timoteo Solorio Gurule,85
79197,Juan Carlos Cordero Méndez,-66
79198,Elena Apodaca Treviño,-40
79198,Joaquín Mascareñas Merino,18
79205,Antonia Lucero Salgado,90
79205,Elisa Suárez Navarrete,63
79205,Sofia Yáñez Escalante,16
79205,Pedro Pineda Cardona,94
79205,Sra. Marisol Espinosa Solorio,33
79205,Mónica Niño Flores,-75
79205,María Luisa Candelaria Ocasio,103
79206,Norma Águilar Olmos,48
79206,Ramiro Delarosa Montaño,16
79206,Sta. Rebeca Pulido Muñoz,103
79206,Sr. Mateo Arias Grijalva,23
79206,Clemente Orozco Alva,33
79206,Sr. Alejandra Aguirre Delgado,28
,Sra. Sancho Cepeda Badillo,21
79207,,105
79208,Sta. Carolina Huerta Mora,3
79208,Manuela Arreola Zaragoza,-12
79208,Sra. Bernardo Almaraz Viera,70
79208,Sergio Agosto Ramírez,108
79208,Elvira Candelaria Sierra,94
79208,Elvira Linares Luevano,5
79208,Sra. Joaquín Melgar Vera,-60
79209,Sra. Fernando Morales Apodaca,70
79209,Raúl Soria Ordóñez,64
79209,Elvira Palomo Leiva,20
79209,,99
79209,Estela Valle Canales,22
79209,Yolanda Avilés Fernández,52
79209,Débora Bravo Ávila,108
79215,,63
79216,,43
79216,Marcos Soria Gaitán,-48
79217,Manuela Sáenz Mata,
,Alberto Soria Serrano,33
79218,Eva Lovato Polanco,28
79218,Octavio Domínguez Calderón,68
79218,Marcela Ochoa Amaya,35
79218,Amalia Morales Serrano,-21
79218,Ramón Menchaca Olivares,104
79218,Jerónimo Gastélum Rubio,82
79218,Alicia Rolón Zambrano,67
79221,Yolanda Arellano Viera,
79221,,90
79222,Lucas Olivo Burgos,16
79222,Roberto Magaña Delagarza,69
79222,Rubén Corona Espino,9
79222,,35
79222,Caridad Quiñónez Mateo,-91
79222,Marcela Raya Delgado,57
,Juan Carlos Gamez Orellana,50
79223,Sr. Antonio Deleón Núñez,52
79223,Tomás Baeza Gonzales,
79223,Mercedes Caballero Saucedo,
79223,Sta. Patricia Delarosa Cisneros,31
79223,Olivia Lozada Amaya,87
79223,Débora Villareal Cotto,42
79223,Elisa Santillán Niño,85
79226,Sra. Sergio Serna Lira,35
79226,Gregorio Castañeda Montaño,87
79226,Gonzalo Maestas Parra,67
79226,Patricia Luna Yáñez,20
79226,Federico Hernández Serna,86
79227,Sr. Inés Toro Gaitán,28
79227,Micaela Hinojosa Velásquez,98
79227,Horacio Tórrez Cano,100
79227,Sr. Tomás Caraballo Esquibel,69
79227,Clemente Patiño Tello,71
79228,Daniel Delgado Longoria,
79229,Concepción Linares Correa,99
79229,José Regalado de Jesús,87
79229,Silvia Ríos Mena,31
79229,Patricio Vargas Tovar,101
79229,Laura Cazares Patiño,58
79233,Marilu Cuellar Caballero,47
79233,Lourdes Armijo Alfaro,91
79233,José Luis Sosa López,67
79233,Sta. Elvira Perales Puente,106
79233,José Luis Melgar Zambrano,-71
79234,Jerónimo Tello Rodrígez,86
79234,Cristobal Garza Escamilla,41
79234,Carla Ocasio Fonseca,30
,Sra. Rubén Enríquez Rocha,-82
79234,Sr. Ramón Espinal Ayala,40
79235,Reina Flores Ruelas,89
79235,Raúl Sevilla Olmos,65
79235,Sr. Isabela Sedillo Manzanares,82
79235,Olivia Lozano Caraballo,81
79235,Sra. María Eugenia Lucero Delafuente,43
79236,Fernando Galindo Urrutia,15
79236,Eloisa Cadena Laboy,107
79236,Gabriela Arguello Enríquez,22
79236,Benjamín Ávalos Bahena,8
79236,José Arce Leyva,88
79242,,6
79243,Marco Antonio Zayas Pichardo,-105
79243,Ariadna Alarcón Díaz,-9
79244,,25
79244,Diana Sánchez Mares,-19
,Guillermo Rolón Muñiz,110
,Sta. Juan Carlos León Villagómez,-15
79248,Sr. Julio Mondragón Zamudio,
,,
,Sta. Alejandra Quintanilla Alonzo,34
79251,Silvia Cedillo Negrete,105
79251,Gustavo Bahena Muro,49
79251,Julio César Ramírez Noriega,26
79251,,110
79251,Nicolás Ozuna Morales,70
,Diana Llamas Ávila,49
,Carmen Venegas Navarro,29
79256,Sta. Jacobo Ordóñez Nájera,104
79256,Gloria Escamilla Verduzco,87
79256,Rocio Colón Quesada,54
79261,Benito Tello Coronado,59
79261,,39
79261,Gabriela Fernández Guerra,
79261,Timoteo Matos Orta,34
79261,Francisca Aragón Montemayor,4
79261,Conchita Narváez Herrera,43
79261,Manuel Navarrete Nájera,37
79262,Eva Jaimes Jimínez,-47
79262,,-11
79262,Claudia Armendáriz Almaraz,100
79262,Óscar Cedillo Velázquez,66
79262,Rosalia Archuleta Almanza,65
79262,Lourdes Rendón Abreu,
79262,Sta. Alfonso Griego Segura,97
79263,Agustín Castellanos Alonzo,-30
79264,Gloria Samaniego Chávez,95
79264,Ramón Guzmán Tejada,14
79264,Sonia Granados Partida,29
,Sra. Santiago Salinas Cabrera,90
79264,Leonor Valle Sanabria,61
79264,Emilio Agosto Garza,100
79264,,14
,Norma Berríos Montaño,18
79265,Sr. Emilia Vergara Olivares,-49
79268,Samuel Morales Camacho,77
,Pilar Preciado Casárez,22
79268,Isabela Echevarría Sosa,62
79268,Lola Corral Alba,54
79268,,35
79268,Rubén Arce Terán,43
79268,,20
79268,Sr. Rodrigo Soto Venegas,78
79268,Patricio Blanco Gallegos,
,Claudia Ocampo Castellanos,52
79273,Sta. Concepción Lerma Baca,30
79274,Lorena Delvalle Rosales,3
79274,Rafael Luna Garibay,
79275,,85
79275,José Eduardo Garica Gastélum,95
79279,Sr. Ramona Treviño Rentería,
79279,,
79279,Lorenzo Pantoja Portillo,
79280,José Eduardo Treviño Guevara,96
79280,Catalina Garica Benavídez,
79280,Jorge Luis Rivas Nazario,29
79280,María José Manzanares Mesa,28
79280,Alberto Arroyo Villalobos,96
79283,Sta. Amalia Berríos Vaca,39
79283,Sr. María José Barragán Gallegos,87
,Elena Cervántez Sanabria,52
79283,Sancho Díaz Cotto,61
,Carlos Limón Macías,-42
,Antonio Merino Reynoso,28
79288,Raúl Olivo Castro,107
79288,Mariano Collado Gonzales,105
79288,Guillermo Tijerina Jaime,-28
79288,Daniel Flores Contreras,3
79291,Eloisa Perales Arguello,23
79291,Juan Carlos Delarosa Merino,50
79291,María José Rivera Díaz,30
79291,Cecilia Montalvo Benítez,67
79292,Benjamín Briseño Alcaraz,87
79292,Carlota Esquibel Ulibarri,79
79292,Fernando Córdova Delarosa,11
79292,Sr. Federico Gil Ávila,106
,Norma Baeza Guevara,100
79293,Victoria Gómez Contreras,-33
79304,Inés Escobedo Ozuna,
,,
,,
79309,María Oquendo Amaya,13
79309,Sra. Maricarmen Tejada Canales,72
79309,Alejandro Castillo Pacheco,49
79309,Sta. Manuela Delacrúz Villa,
79309,Pilar Garza Montero,11
79309,Jaime Santillán Gaona,62
79309,Cristina Garibay Mascareñas,43
79309,María Soledad Zapata Delapaz,47
79310,Conchita Jiménez Ortiz,27
79310,Teresa Bueno Olmos,64
79310,Florencia Negrón Verdugo,94
79310,Estela Gil Magaña,12
79310,Felipe Chávez Cornejo,97
79310,Irene Borrego Almanza,58
79310,Rebeca Leiva Colón,
79310,Lucas Cruz Sedillo,10
,Benito Montoya Yáñez,64
79327,Luis Cedillo Correa,77
79328,,46
,Benito Arteaga Guzmán,82
,Benito Ocampo Rosado,49
79335,Marisol Almonte Cintrón,-56
79340,,107
79340,Marta Gallardo Granado,-49
79340,Alicia Rivas Matías,
79340,,104
79341,Arturo Camacho Palacios,80
79341,Ernesto Tamez Lugo,79
79341,Mario Rolón Lara,94
79341,Ángela Mora Matías,63
79341,Jaime Matías Santillán,38
79341,Lucia Viera Cervantes,38
79341,Benito Hernández Carrasquillo,87
79341,Laura Cintrón Perales,-43
79341,Marco Antonio Ledesma Corral,87
79342,Teresa Cotto Peres,32
79342,Horacio Aguirre Solorio,106
79342,Patricia Camacho Arteaga,21
79342,Susana Frías Cruz,10
79342,Jesús Archuleta Barragán,84
79342,Sta. Marilu Sierra Yáñez,70
79342,Marilu Ledesma Paz,35
,Carlota Suárez Navarro,34
79342,Luz Patiño Patiño,-109
,Sra. Carmen Arias Nevárez,48
79346,Bernardo Longoria Solano,-30
,Sta. Ángela Tovar Olivares,59
79347,Mateo Saiz Quezada,
79349,Samuel Barrera Sáenz,60
79349,Hernán Armenta Baeza,14
79349,Guillermo Montaño Almonte,73
79349,Pedro Alemán Nevárez,33
79349,Elvira Segovia Loya,93
79349,José Luis Valdivia Corrales,78
79349,Estela Estrada Sierra,33
